latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.5,13.400009,38.0,3600,Europe/London,BST

time,temperature_2m (°C),direct_radiation (W/m²),diffuse_radiation (W/m²),windspeed_10m (m/s),windspeed_100m (m/s)
2020-01-19T14:00,5.6,51.0,80.0,3.00,4.39
2020-01-19T15:00,5.2,14.0,59.0,2.34,4.07
2020-01-19T16:00,4.9,10.0,23.0,2.28,4.27
2020-01-19T17:00,4.3,0.0,2.0,1.71,3.86
2020-01-19T18:00,3.8,0.0,0.0,2.02,4.19
2020-01-19T19:00,3.5,0.0,0.0,2.01,4.28
2020-01-19T20:00,3.8,0.0,0.0,1.79,4.06
2020-01-19T21:00,3.5,0.0,0.0,1.97,4.04
2020-01-19T22:00,2.6,0.0,0.0,1.46,3.58
2020-01-19T23:00,2.4,0.0,0.0,1.41,3.22
2020-01-20T00:00,1.6,0.0,0.0,1.30,3.00
2020-01-20T01:00,1.1,0.0,0.0,1.60,3.55
2020-01-20T02:00,0.7,0.0,0.0,1.77,4.16
2020-01-20T03:00,0.4,0.0,0.0,1.84,4.48
2020-01-20T04:00,-0.3,0.0,0.0,1.91,4.59
2020-01-20T05:00,-0.4,0.0,0.0,2.28,5.28
2020-01-20T06:00,-0.6,0.0,0.0,1.51,3.98
2020-01-20T07:00,-0.9,0.0,0.0,1.75,4.03
2020-01-20T08:00,-1.9,0.0,0.0,1.81,4.62
2020-01-20T09:00,-2.0,7.0,14.0,2.30,4.87
2020-01-20T10:00,0.4,52.0,49.0,2.60,4.11
2020-01-20T11:00,2.0,94.0,76.0,2.30,3.41
2020-01-20T12:00,3.0,103.0,97.0,2.71,3.62
2020-01-20T13:00,3.6,70.0,111.0,2.61,3.60
2020-01-20T14:00,3.7,23.0,103.0,3.11,4.32
2020-01-20T15:00,3.7,13.0,59.0,3.21,4.62
2020-01-20T16:00,3.5,0.0,25.0,2.84,4.53
2020-01-20T17:00,3.4,0.0,1.0,2.87,4.88
2020-01-20T18:00,3.3,0.0,0.0,3.11,5.46
2020-01-20T19:00,3.3,0.0,0.0,3.36,5.86
2020-01-20T20:00,3.1,0.0,0.0,3.58,6.36
2020-01-20T21:00,3.0,0.0,0.0,3.64,6.66
2020-01-20T22:00,2.9,0.0,0.0,3.88,6.94
2020-01-20T23:00,2.7,0.0,0.0,3.77,7.20
2020-01-21T00:00,2.4,0.0,0.0,3.86,7.29
2020-01-21T01:00,2.1,0.0,0.0,3.98,7.55
2020-01-21T02:00,1.7,0.0,0.0,4.06,7.77
2020-01-21T03:00,1.2,0.0,0.0,4.08,7.89
2020-01-21T04:00,0.8,0.0,0.0,4.19,8.01
2020-01-21T05:00,0.6,0.0,0.0,4.13,8.01
2020-01-21T06:00,0.3,0.0,0.0,4.12,7.93
2020-01-21T07:00,0.1,0.0,0.0,4.17,8.06
2020-01-21T08:00,-0.2,0.0,0.0,4.12,8.06
2020-01-21T09:00,0.1,10.0,12.0,4.16,7.82
2020-01-21T10:00,1.2,59.0,45.0,4.25,7.91
2020-01-21T11:00,2.5,120.0,61.0,4.12,7.47
2020-01-21T12:00,3.7,154.0,77.0,4.21,6.40
2020-01-21T13:00,4.5,182.0,71.0,4.34,6.43
2020-01-21T14:00,4.9,149.0,67.0,4.22,6.41
2020-01-21T15:00,4.7,94.0,55.0,4.03,6.89
2020-01-21T16:00,3.9,32.0,32.0,3.81,7.17
2020-01-21T17:00,2.9,1.0,3.0,4.02,7.67
2020-01-21T18:00,2.4,0.0,0.0,4.16,8.10
2020-01-21T19:00,1.9,0.0,0.0,4.14,7.96
2020-01-21T20:00,1.7,0.0,0.0,3.85,7.62
2020-01-21T21:00,1.4,0.0,0.0,3.91,7.52
2020-01-21T22:00,1.2,0.0,0.0,3.92,7.71
2020-01-21T23:00,1.3,0.0,0.0,4.41,7.90
2020-01-22T00:00,1.4,0.0,0.0,4.24,7.61
2020-01-22T01:00,1.7,0.0,0.0,4.41,7.85
2020-01-22T02:00,1.8,0.0,0.0,4.85,8.32
2020-01-22T03:00,1.9,0.0,0.0,4.93,8.30
2020-01-22T04:00,2.0,0.0,0.0,5.00,8.56
2020-01-22T05:00,2.0,0.0,0.0,5.14,8.61
2020-01-22T06:00,2.2,0.0,0.0,5.00,8.21
2020-01-22T07:00,2.4,0.0,0.0,5.00,8.12
2020-01-22T08:00,2.7,0.0,0.0,4.90,8.02
2020-01-22T09:00,3.1,0.0,2.0,4.90,7.81
2020-01-22T10:00,3.4,0.0,17.0,4.52,8.81
2020-01-22T11:00,3.9,0.0,34.0,4.01,6.81
2020-01-22T12:00,4.4,0.0,40.0,4.10,7.32
2020-01-22T13:00,4.9,3.0,48.0,4.20,7.52
2020-01-22T14:00,5.5,15.0,55.0,4.20,7.15
2020-01-22T15:00,5.8,20.0,47.0,4.52,7.08
2020-01-22T16:00,5.7,15.0,28.0,3.85,6.59
2020-01-22T17:00,5.2,0.0,3.0,3.41,6.26
2020-01-22T18:00,4.5,0.0,0.0,2.95,5.78
2020-01-22T19:00,4.0,0.0,0.0,2.75,5.64
2020-01-22T20:00,4.0,0.0,0.0,2.77,5.82
2020-01-22T21:00,3.6,0.0,0.0,2.73,5.89
2020-01-22T22:00,3.2,0.0,0.0,2.45,5.55
2020-01-22T23:00,2.6,0.0,0.0,1.90,4.89
2020-01-23T00:00,1.9,0.0,0.0,1.75,4.52
2020-01-23T01:00,1.8,0.0,0.0,1.60,4.22
2020-01-23T02:00,1.4,0.0,0.0,1.73,4.28
2020-01-23T03:00,1.1,0.0,0.0,2.04,4.90
2020-01-23T04:00,1.0,0.0,0.0,2.32,5.30
2020-01-23T05:00,0.9,0.0,0.0,2.31,5.32
2020-01-23T06:00,1.2,0.0,0.0,2.12,5.02
2020-01-23T07:00,1.5,0.0,0.0,1.99,4.80
2020-01-23T08:00,1.5,0.0,0.0,2.28,4.92
2020-01-23T09:00,2.0,6.0,10.0,2.42,4.90
2020-01-23T10:00,3.4,21.0,32.0,2.60,3.96
2020-01-23T11:00,4.2,36.0,66.0,2.28,3.54
2020-01-23T12:00,4.6,49.0,74.0,3.10,4.39
2020-01-23T13:00,4.7,37.0,86.0,3.13,4.37
2020-01-23T14:00,4.7,27.0,63.0,2.94,4.08
2020-01-23T15:00,4.6,17.0,47.0,2.66,4.02
2020-01-23T16:00,4.3,7.0,24.0,2.14,4.00
2020-01-23T17:00,3.7,1.0,2.0,2.33,4.69
2020-01-23T18:00,3.3,0.0,0.0,2.41,4.86
2020-01-23T19:00,2.8,0.0,0.0,1.86,4.34
2020-01-23T20:00,2.0,0.0,0.0,1.72,3.98
2020-01-23T21:00,1.3,0.0,0.0,1.56,3.76
2020-01-23T22:00,0.2,0.0,0.0,1.70,3.54
2020-01-23T23:00,-0.1,0.0,0.0,1.66,3.06
2020-01-24T00:00,-0.6,0.0,0.0,1.79,3.75
2020-01-24T01:00,-0.8,0.0,0.0,1.89,4.53
2020-01-24T02:00,-1.3,0.0,0.0,1.80,4.24
2020-01-24T03:00,-1.4,0.0,0.0,1.86,3.98
2020-01-24T04:00,-1.6,0.0,0.0,1.86,3.94
2020-01-24T05:00,-2.2,0.0,0.0,1.80,4.34
2020-01-24T06:00,-2.5,0.0,0.0,2.22,5.17
2020-01-24T07:00,-2.3,0.0,0.0,2.27,5.19
2020-01-24T08:00,-2.6,0.0,0.0,2.19,5.16
2020-01-24T09:00,-2.2,12.0,14.0,2.48,4.77
2020-01-24T10:00,-0.1,59.0,48.0,2.28,3.94
2020-01-24T11:00,1.4,130.0,60.0,1.89,2.77
2020-01-24T12:00,2.5,172.0,72.0,2.15,2.97
2020-01-24T13:00,3.1,180.0,78.0,2.64,3.62
2020-01-24T14:00,3.3,154.0,72.0,3.20,4.64
2020-01-24T15:00,3.1,107.0,59.0,3.11,5.39
2020-01-24T16:00,2.0,39.0,33.0,3.01,6.10
2020-01-24T17:00,0.9,2.0,5.0,3.01,6.48
2020-01-24T18:00,0.5,0.0,0.0,3.04,6.51
2020-01-24T19:00,0.5,0.0,0.0,3.10,6.51
2020-01-24T20:00,-0.1,0.0,0.0,3.10,6.14
2020-01-24T21:00,-0.1,0.0,0.0,3.11,5.90
2020-01-24T22:00,-0.2,0.0,0.0,2.98,5.81
2020-01-24T23:00,-0.2,0.0,0.0,2.60,4.69
2020-01-25T00:00,-0.1,0.0,0.0,3.09,5.35
2020-01-25T01:00,-0.1,0.0,0.0,3.22,5.78
2020-01-25T02:00,-0.1,0.0,0.0,3.35,5.95
2020-01-25T03:00,-0.2,0.0,0.0,3.14,5.73
2020-01-25T04:00,-0.2,0.0,0.0,3.18,5.63
2020-01-25T05:00,0.0,0.0,0.0,3.09,5.76
2020-01-25T06:00,0.1,0.0,0.0,3.00,5.47
2020-01-25T07:00,0.2,0.0,0.0,3.00,5.35
2020-01-25T08:00,-0.3,0.0,0.0,3.02,5.41
2020-01-25T09:00,-0.3,2.0,8.0,3.11,5.64
2020-01-25T10:00,0.3,7.0,30.0,3.05,5.19
2020-01-25T11:00,0.8,20.0,40.0,3.08,4.49
2020-01-25T12:00,1.3,8.0,63.0,3.22,4.60
2020-01-25T13:00,1.9,18.0,75.0,3.11,4.58
2020-01-25T14:00,2.2,22.0,65.0,2.95,4.25
2020-01-25T15:00,2.1,12.0,42.0,2.82,4.11
2020-01-25T16:00,1.9,8.0,22.0,2.08,4.12
2020-01-25T17:00,1.4,0.0,4.0,2.13,4.36
2020-01-25T18:00,1.0,0.0,0.0,2.34,4.48
2020-01-25T19:00,0.6,0.0,0.0,2.42,4.74
2020-01-25T20:00,0.3,0.0,0.0,2.36,4.53
2020-01-25T21:00,0.3,0.0,0.0,1.97,4.18
2020-01-25T22:00,0.0,0.0,0.0,1.84,3.89
2020-01-25T23:00,-0.0,0.0,0.0,2.02,3.50
2020-01-26T00:00,-0.3,0.0,0.0,1.84,3.55
2020-01-26T01:00,-0.5,0.0,0.0,1.90,3.64
2020-01-26T02:00,-1.0,0.0,0.0,2.12,3.89
2020-01-26T03:00,-1.1,0.0,0.0,2.06,4.13
2020-01-26T04:00,-1.5,0.0,0.0,2.06,3.91
2020-01-26T05:00,-1.8,0.0,0.0,1.90,3.77
2020-01-26T06:00,-2.1,0.0,0.0,1.75,3.92
2020-01-26T07:00,-2.3,0.0,0.0,1.70,3.96
2020-01-26T08:00,-1.4,0.0,0.0,2.06,4.10
2020-01-26T09:00,-0.5,2.0,12.0,2.28,4.10
2020-01-26T10:00,0.3,2.0,48.0,2.22,3.68
2020-01-26T11:00,1.4,20.0,81.0,1.91,2.62
2020-01-26T12:00,2.1,28.0,95.0,2.05,2.76
2020-01-26T13:00,2.6,30.0,98.0,2.19,3.04
2020-01-26T14:00,3.0,24.0,101.0,2.27,3.04
2020-01-26T15:00,3.1,9.0,81.0,2.06,2.91
2020-01-26T16:00,2.9,5.0,46.0,1.34,2.80
2020-01-26T17:00,1.9,0.0,7.0,1.22,2.79
2020-01-26T18:00,1.1,0.0,0.0,1.75,3.60
2020-01-26T19:00,0.7,0.0,0.0,2.06,4.32
2020-01-26T20:00,0.3,0.0,0.0,2.09,4.60
2020-01-26T21:00,0.3,0.0,0.0,2.04,4.71
2020-01-26T22:00,0.3,0.0,0.0,2.30,5.12
2020-01-26T23:00,0.6,0.0,0.0,2.25,4.90
2020-01-27T00:00,0.9,0.0,0.0,2.62,5.79
2020-01-27T01:00,0.9,0.0,0.0,2.93,6.43
2020-01-27T02:00,0.8,0.0,0.0,3.10,6.72
2020-01-27T03:00,1.1,0.0,0.0,3.13,6.66
2020-01-27T04:00,1.1,0.0,0.0,3.18,6.88
2020-01-27T05:00,1.2,0.0,0.0,3.28,6.92
2020-01-27T06:00,0.7,0.0,0.0,3.22,6.92
2020-01-27T07:00,0.6,0.0,0.0,3.40,7.21
2020-01-27T08:00,1.0,0.0,0.0,3.51,7.48
2020-01-27T09:00,1.6,10.0,19.0,3.86,7.62
2020-01-27T10:00,3.0,53.0,49.0,4.16,7.63
2020-01-27T11:00,4.5,96.0,82.0,3.51,6.98
2020-01-27T12:00,5.5,94.0,116.0,3.73,6.71
2020-01-27T13:00,6.4,58.0,132.0,3.77,6.57
2020-01-27T14:00,6.9,39.0,120.0,4.20,7.48
2020-01-27T15:00,7.1,36.0,80.0,4.07,7.55
2020-01-27T16:00,6.7,13.0,43.0,3.94,7.55
2020-01-27T17:00,6.4,1.0,6.0,3.85,7.48
2020-01-27T18:00,6.2,0.0,0.0,4.09,7.69
2020-01-27T19:00,5.9,0.0,0.0,4.00,7.59
2020-01-27T20:00,6.6,0.0,0.0,4.37,8.17
2020-01-27T21:00,6.3,0.0,0.0,4.42,8.24
2020-01-27T22:00,6.0,0.0,0.0,4.70,8.58
2020-01-27T23:00,5.7,0.0,0.0,4.91,8.68
2020-01-28T00:00,5.6,0.0,0.0,4.94,8.69
2020-01-28T01:00,5.6,0.0,0.0,4.94,8.79
2020-01-28T02:00,5.7,0.0,0.0,4.83,8.67
2020-01-28T03:00,5.6,0.0,0.0,5.26,9.24
2020-01-28T04:00,5.2,0.0,0.0,5.02,8.76
2020-01-28T05:00,5.1,0.0,0.0,4.79,8.52
2020-01-28T06:00,5.1,0.0,0.0,5.20,9.02
2020-01-28T07:00,5.2,0.0,0.0,5.54,9.53
2020-01-28T08:00,5.6,0.0,0.0,5.73,9.71
2020-01-28T09:00,5.9,0.0,7.0,5.61,9.63
2020-01-28T10:00,6.3,4.0,43.0,5.41,9.14
2020-01-28T11:00,7.0,47.0,91.0,4.65,8.05
2020-01-28T12:00,7.8,143.0,91.0,5.19,8.05
2020-01-28T13:00,8.1,82.0,126.0,5.32,8.32
2020-01-28T14:00,7.4,13.0,104.0,4.92,8.28
2020-01-28T15:00,6.2,1.0,49.0,4.79,8.37
2020-01-28T16:00,5.6,0.0,14.0,6.50,10.28
2020-01-28T17:00,5.0,0.0,5.0,6.44,11.09
2020-01-28T18:00,4.5,0.0,0.0,6.93,11.50
2020-01-28T19:00,3.9,0.0,0.0,6.98,11.78
2020-01-28T20:00,4.0,0.0,0.0,6.98,11.83
2020-01-28T21:00,3.7,0.0,0.0,7.16,12.07
2020-01-28T22:00,3.3,0.0,0.0,7.25,12.26
2020-01-28T23:00,3.0,0.0,0.0,7.27,11.96
2020-01-29T00:00,2.5,0.0,0.0,7.38,12.16
2020-01-29T01:00,2.2,0.0,0.0,7.83,12.94
2020-01-29T02:00,2.2,0.0,0.0,8.01,13.33
2020-01-29T03:00,2.2,0.0,0.0,7.78,12.91
2020-01-29T04:00,2.1,0.0,0.0,6.99,11.75
2020-01-29T05:00,2.1,0.0,0.0,6.14,10.46
2020-01-29T06:00,2.5,0.0,0.0,5.80,10.02
2020-01-29T07:00,2.8,0.0,0.0,5.95,10.19
2020-01-29T08:00,2.9,0.0,0.0,6.10,10.36
2020-01-29T09:00,3.1,1.0,17.0,6.26,10.47
2020-01-29T10:00,3.6,2.0,54.0,6.67,10.79
2020-01-29T11:00,3.7,1.0,81.0,6.33,10.31
2020-01-29T12:00,4.1,19.0,113.0,7.12,11.16
2020-01-29T13:00,4.8,26.0,111.0,7.35,11.42
2020-01-29T14:00,5.1,64.0,104.0,7.82,12.13
2020-01-29T15:00,5.1,46.0,80.0,7.54,11.91
2020-01-29T16:00,5.1,8.0,42.0,6.74,11.09
2020-01-29T17:00,4.6,2.0,10.0,6.36,10.89
2020-01-29T18:00,4.0,0.0,0.0,6.26,10.57
2020-01-29T19:00,3.4,0.0,0.0,6.21,10.50
2020-01-29T20:00,3.3,0.0,0.0,6.02,9.97
2020-01-29T21:00,3.1,0.0,0.0,5.74,9.63
2020-01-29T22:00,3.4,0.0,0.0,5.51,9.35
2020-01-29T23:00,3.7,0.0,0.0,5.51,9.20
2020-01-30T00:00,3.5,0.0,0.0,5.25,9.03
2020-01-30T01:00,3.0,0.0,0.0,5.22,8.83
2020-01-30T02:00,2.5,0.0,0.0,5.11,8.79
2020-01-30T03:00,2.4,0.0,0.0,5.42,9.17
2020-01-30T04:00,2.5,0.0,0.0,5.55,9.33
2020-01-30T05:00,2.7,0.0,0.0,5.80,9.85
2020-01-30T06:00,2.9,0.0,0.0,6.66,11.31
2020-01-30T07:00,3.0,0.0,0.0,7.50,12.24
2020-01-30T08:00,3.5,0.0,0.0,7.38,12.15
2020-01-30T09:00,4.5,0.0,9.0,7.47,12.25
2020-01-30T10:00,5.1,0.0,22.0,7.24,11.87
2020-01-30T11:00,5.6,0.0,37.0,6.44,10.62
2020-01-30T12:00,6.0,0.0,44.0,6.75,11.16
2020-01-30T13:00,6.3,0.0,48.0,7.12,11.72
2020-01-30T14:00,6.5,0.0,33.0,7.09,11.67
2020-01-30T15:00,6.6,0.0,23.0,6.83,11.24
2020-01-30T16:00,6.7,0.0,17.0,5.91,9.94
2020-01-30T17:00,6.6,0.0,5.0,5.10,9.04
2020-01-30T18:00,6.2,0.0,0.0,4.10,7.98
2020-01-30T19:00,5.6,0.0,0.0,4.00,7.99
2020-01-30T20:00,5.5,0.0,0.0,4.72,8.92
2020-01-30T21:00,5.5,0.0,0.0,5.20,9.54
2020-01-30T22:00,5.3,0.0,0.0,5.33,9.63
2020-01-30T23:00,5.6,0.0,0.0,5.94,10.36
2020-01-31T00:00,6.2,0.0,0.0,6.08,10.56
2020-01-31T01:00,7.0,0.0,0.0,6.30,10.82
2020-01-31T02:00,8.0,0.0,0.0,6.86,11.54
2020-01-31T03:00,8.9,0.0,0.0,7.11,11.99
2020-01-31T04:00,9.6,0.0,0.0,7.69,12.74
2020-01-31T05:00,10.0,0.0,0.0,7.91,13.00
2020-01-31T06:00,9.9,0.0,0.0,7.55,12.64
2020-01-31T07:00,9.6,0.0,0.0,7.21,12.16
2020-01-31T08:00,9.5,0.0,0.0,7.20,12.13
2020-01-31T09:00,9.7,0.0,13.0,7.50,12.33
2020-01-31T10:00,9.7,3.0,43.0,7.40,11.92
2020-01-31T11:00,9.7,4.0,68.0,6.51,10.35
2020-01-31T12:00,9.8,5.0,95.0,6.72,10.66
2020-01-31T13:00,9.9,15.0,100.0,6.31,10.12
2020-01-31T14:00,9.9,26.0,76.0,5.41,9.00
2020-01-31T15:00,10.0,19.0,65.0,5.33,8.92
2020-01-31T16:00,9.4,5.0,30.0,5.12,8.73
2020-01-31T17:00,8.7,0.0,5.0,4.49,8.13
2020-01-31T18:00,8.5,0.0,0.0,4.05,7.57
2020-01-31T19:00,8.1,0.0,0.0,3.81,7.43
2020-01-31T20:00,8.4,0.0,0.0,3.89,7.78
2020-01-31T21:00,8.7,0.0,0.0,4.40,8.42
2020-01-31T22:00,9.1,0.0,0.0,4.59,8.49
2020-01-31T23:00,9.5,0.0,0.0,4.81,8.83
2020-02-01T00:00,9.7,0.0,0.0,4.37,8.32
2020-02-01T01:00,9.7,0.0,0.0,4.36,8.36
2020-02-01T02:00,10.0,0.0,0.0,4.49,8.50
2020-02-01T03:00,10.0,0.0,0.0,4.66,8.56
2020-02-01T04:00,10.0,0.0,0.0,4.97,9.04
2020-02-01T05:00,10.0,0.0,0.0,5.04,9.04
2020-02-01T06:00,9.8,0.0,0.0,5.03,9.00
2020-02-01T07:00,9.8,0.0,0.0,5.48,9.57
2020-02-01T08:00,10.1,0.0,0.0,5.58,9.76
2020-02-01T09:00,10.5,0.0,14.0,5.64,9.71
2020-02-01T10:00,11.0,1.0,39.0,5.70,9.54
2020-02-01T11:00,11.4,2.0,65.0,5.66,9.60
2020-02-01T12:00,11.1,0.0,51.0,5.26,9.46
2020-02-01T13:00,10.8,0.0,39.0,5.02,8.90
2020-02-01T14:00,10.7,0.0,27.0,4.88,8.64
2020-02-01T15:00,10.7,0.0,20.0,5.67,9.82
2020-02-01T16:00,10.5,0.0,11.0,5.72,9.85
2020-02-01T17:00,10.5,0.0,3.0,5.78,9.79
2020-02-01T18:00,10.2,0.0,0.0,5.68,9.59
2020-02-01T19:00,9.9,0.0,0.0,5.92,9.93
2020-02-01T20:00,10.0,0.0,0.0,6.76,11.26
2020-02-01T21:00,9.4,0.0,0.0,6.84,11.43
2020-02-01T22:00,8.7,0.0,0.0,6.45,10.95
2020-02-01T23:00,8.1,0.0,0.0,6.54,11.03
2020-02-02T00:00,7.7,0.0,0.0,6.26,10.85
2020-02-02T01:00,7.3,0.0,0.0,6.18,10.77
2020-02-02T02:00,7.2,0.0,0.0,6.94,11.87
2020-02-02T03:00,7.2,0.0,0.0,7.47,12.54
2020-02-02T04:00,7.5,0.0,0.0,7.50,12.56
2020-02-02T05:00,7.8,0.0,0.0,7.62,12.52
2020-02-02T06:00,7.5,0.0,0.0,7.72,12.49
2020-02-02T07:00,7.1,0.0,0.0,7.15,11.62
2020-02-02T08:00,8.0,0.0,0.0,7.25,11.84
2020-02-02T09:00,7.8,3.0,9.0,7.14,11.55
2020-02-02T10:00,7.5,2.0,31.0,6.32,10.42
2020-02-02T11:00,7.4,3.0,45.0,5.00,8.49
2020-02-02T12:00,7.4,2.0,51.0,5.10,8.61
2020-02-02T13:00,7.4,1.0,65.0,4.39,7.60
2020-02-02T14:00,7.5,0.0,76.0,3.86,6.56
2020-02-02T15:00,7.1,0.0,33.0,3.74,6.33
2020-02-02T16:00,6.7,0.0,25.0,3.70,6.43
2020-02-02T17:00,6.3,0.0,4.0,3.49,6.14
2020-02-02T18:00,5.9,0.0,0.0,3.36,6.14
2020-02-02T19:00,5.7,0.0,0.0,3.14,5.79
2020-02-02T20:00,5.4,0.0,0.0,3.07,5.70
2020-02-02T21:00,5.1,0.0,0.0,3.28,6.05
2020-02-02T22:00,5.0,0.0,0.0,3.22,5.80
2020-02-02T23:00,5.0,0.0,0.0,2.21,4.50
2020-02-03T00:00,5.1,0.0,0.0,2.66,5.12
2020-02-03T01:00,5.2,0.0,0.0,2.75,5.45
2020-02-03T02:00,5.2,0.0,0.0,2.97,5.82
2020-02-03T03:00,5.3,0.0,0.0,3.23,6.22
2020-02-03T04:00,5.4,0.0,0.0,2.72,5.41
2020-02-03T05:00,5.4,0.0,0.0,2.72,5.30
2020-02-03T06:00,5.4,0.0,0.0,3.28,6.03
2020-02-03T07:00,5.4,0.0,0.0,3.71,6.61
2020-02-03T08:00,5.8,0.0,0.0,3.55,6.41
2020-02-03T09:00,6.2,5.0,15.0,3.93,6.72
2020-02-03T10:00,6.8,1.0,39.0,4.32,7.01
2020-02-03T11:00,7.5,12.0,59.0,3.42,5.81
2020-02-03T12:00,8.0,25.0,63.0,4.22,7.09
2020-02-03T13:00,8.8,18.0,77.0,5.29,8.91
2020-02-03T14:00,9.3,44.0,85.0,5.81,9.40
2020-02-03T15:00,9.0,16.0,82.0,5.84,9.53
2020-02-03T16:00,8.5,22.0,34.0,5.43,9.43
2020-02-03T17:00,7.7,4.0,7.0,5.23,9.21
2020-02-03T18:00,7.3,0.0,0.0,5.23,9.12
2020-02-03T19:00,7.2,0.0,0.0,5.15,8.94
2020-02-03T20:00,7.2,0.0,0.0,5.00,8.67
2020-02-03T21:00,7.1,0.0,0.0,5.45,9.23
2020-02-03T22:00,6.9,0.0,0.0,4.85,8.53
2020-02-03T23:00,6.5,0.0,0.0,4.05,7.51
2020-02-04T00:00,6.1,0.0,0.0,3.13,6.29
2020-02-04T01:00,5.6,0.0,0.0,2.86,6.04
2020-02-04T02:00,5.2,0.0,0.0,2.64,5.95
2020-02-04T03:00,5.0,0.0,0.0,3.00,6.33
2020-02-04T04:00,4.8,0.0,0.0,2.86,6.11
2020-02-04T05:00,4.5,0.0,0.0,3.13,6.38
2020-02-04T06:00,4.4,0.0,0.0,3.94,7.32
2020-02-04T07:00,4.1,0.0,0.0,4.17,7.71
2020-02-04T08:00,3.6,0.0,1.0,4.46,8.01
2020-02-04T09:00,3.6,10.0,31.0,5.07,8.63
2020-02-04T10:00,4.3,61.0,73.0,5.51,8.93
2020-02-04T11:00,4.8,118.0,82.0,5.54,8.25
2020-02-04T12:00,5.5,134.0,103.0,5.51,8.40
2020-02-04T13:00,6.1,190.0,89.0,5.38,7.84
2020-02-04T14:00,5.8,107.0,104.0,5.49,8.08
2020-02-04T15:00,5.4,61.0,91.0,6.14,9.40
2020-02-04T16:00,5.0,35.0,52.0,6.08,9.88
2020-02-04T17:00,4.4,9.0,14.0,6.04,10.02
2020-02-04T18:00,4.2,0.0,0.0,5.95,9.80
2020-02-04T19:00,3.9,0.0,0.0,5.97,9.85
2020-02-04T20:00,3.7,0.0,0.0,5.59,9.38
2020-02-04T21:00,3.6,0.0,0.0,6.10,9.98
2020-02-04T22:00,3.5,0.0,0.0,7.43,11.90
2020-02-04T23:00,3.2,0.0,0.0,6.72,11.22
2020-02-05T00:00,3.0,0.0,0.0,7.43,11.77
2020-02-05T01:00,3.0,0.0,0.0,7.80,12.62
2020-02-05T02:00,3.0,0.0,0.0,7.78,12.58
2020-02-05T03:00,2.9,0.0,0.0,7.16,11.57
2020-02-05T04:00,2.7,0.0,0.0,6.68,10.77
2020-02-05T05:00,2.5,0.0,0.0,6.82,11.01
2020-02-05T06:00,2.2,0.0,0.0,5.62,9.41
2020-02-05T07:00,1.8,0.0,0.0,5.12,8.71
2020-02-05T08:00,1.6,0.0,1.0,4.88,8.32
2020-02-05T09:00,1.9,13.0,24.0,4.68,7.46
2020-02-05T10:00,2.1,32.0,61.0,4.87,7.24
2020-02-05T11:00,2.6,107.0,94.0,3.64,5.09
2020-02-05T12:00,3.0,154.0,101.0,3.45,4.61
2020-02-05T13:00,3.7,201.0,104.0,3.61,4.96
2020-02-05T14:00,4.1,189.0,95.0,3.72,5.10
2020-02-05T15:00,4.3,163.0,70.0,3.85,5.55
2020-02-05T16:00,4.0,79.0,51.0,2.94,5.16
2020-02-05T17:00,2.9,14.0,15.0,2.55,5.70
2020-02-05T18:00,1.9,0.0,0.0,3.45,7.12
2020-02-05T19:00,1.3,0.0,0.0,4.00,7.81
2020-02-05T20:00,1.5,0.0,0.0,4.10,7.74
2020-02-05T21:00,1.4,0.0,0.0,4.10,7.52
2020-02-05T22:00,1.3,0.0,0.0,4.01,7.40
2020-02-05T23:00,1.4,0.0,0.0,4.21,7.80
2020-02-06T00:00,1.7,0.0,0.0,4.26,7.81
2020-02-06T01:00,2.1,0.0,0.0,4.75,8.32
2020-02-06T02:00,2.2,0.0,0.0,4.95,8.51
2020-02-06T03:00,2.2,0.0,0.0,4.93,8.40
2020-02-06T04:00,2.3,0.0,0.0,4.90,8.42
2020-02-06T05:00,2.3,0.0,0.0,5.00,8.74
2020-02-06T06:00,2.3,0.0,0.0,5.02,8.58
2020-02-06T07:00,2.3,0.0,0.0,4.55,7.81
2020-02-06T08:00,3.1,0.0,1.0,4.34,7.50
2020-02-06T09:00,3.5,2.0,18.0,4.32,7.12
2020-02-06T10:00,4.0,0.0,44.0,4.13,6.70
2020-02-06T11:00,4.4,12.0,54.0,4.34,6.72
2020-02-06T12:00,4.7,7.0,65.0,5.10,7.80
2020-02-06T13:00,4.9,12.0,54.0,5.40,8.20
2020-02-06T14:00,5.2,2.0,63.0,5.70,8.60
2020-02-06T15:00,5.4,6.0,54.0,5.71,8.83
2020-02-06T16:00,5.5,6.0,29.0,5.12,8.29
2020-02-06T17:00,5.4,0.0,7.0,4.72,7.99
2020-02-06T18:00,5.3,0.0,0.0,4.72,7.98
2020-02-06T19:00,5.3,0.0,0.0,4.72,8.01
2020-02-06T20:00,5.0,0.0,0.0,4.63,8.02
2020-02-06T21:00,5.0,0.0,0.0,4.55,7.89
2020-02-06T22:00,5.0,0.0,0.0,4.37,7.67
2020-02-06T23:00,5.0,0.0,0.0,4.06,7.23
2020-02-07T00:00,5.0,0.0,0.0,4.30,7.40
2020-02-07T01:00,5.0,0.0,0.0,4.05,7.15
2020-02-07T02:00,5.0,0.0,0.0,3.81,6.75
2020-02-07T03:00,5.0,0.0,0.0,3.62,6.44
