HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2019-12-05 06:00;2019-12-05 07:00;DK1;360,869995;48,299999
2019-12-05 05:00;2019-12-05 06:00;DK1;277,489990;37,139999
2019-12-05 04:00;2019-12-05 05:00;DK1;268,970001;36,000000
2019-12-05 03:00;2019-12-05 04:00;DK1;265,679993;35,560001
2019-12-05 02:00;2019-12-05 03:00;DK1;267,100006;35,750000
2019-12-05 01:00;2019-12-05 02:00;DK1;267,920013;35,860001
2019-12-05 00:00;2019-12-05 01:00;DK1;266,950012;35,730000
2019-12-04 23:00;2019-12-05 00:00;DK1;270,170013;36,160000
2019-12-04 22:00;2019-12-04 23:00;DK1;280,709991;37,570000
2019-12-04 21:00;2019-12-04 22:00;DK1;303,579987;40,630001
2019-12-04 20:00;2019-12-04 21:00;DK1;298,940002;40,009998
2019-12-04 19:00;2019-12-04 20:00;DK1;302,230011;40,450001
2019-12-04 18:00;2019-12-04 19:00;DK1;362,529999;48,520000
2019-12-04 17:00;2019-12-04 18:00;DK1;448,750000;60,060001
2019-12-04 16:00;2019-12-04 17:00;DK1;527,500000;70,599998
2019-12-04 15:00;2019-12-04 16:00;DK1;457,190002;61,189999
2019-12-04 14:00;2019-12-04 15:00;DK1;425,140015;56,900002
2019-12-04 13:00;2019-12-04 14:00;DK1;401,160004;53,689999
2019-12-04 12:00;2019-12-04 13:00;DK1;358,570007;47,990002
2019-12-04 11:00;2019-12-04 12:00;DK1;327,339996;43,810001
2019-12-04 10:00;2019-12-04 11:00;DK1;336,149994;44,990002
2019-12-04 09:00;2019-12-04 10:00;DK1;346,239990;46,340000
2019-12-04 08:00;2019-12-04 09:00;DK1;384,570007;51,470001
2019-12-04 07:00;2019-12-04 08:00;DK1;409,149994;54,759998
2019-12-04 06:00;2019-12-04 07:00;DK1;398,989990;53,400002
2019-12-04 05:00;2019-12-04 06:00;DK1;318,970001;42,689999
2019-12-04 04:00;2019-12-04 05:00;DK1;280,260010;37,509998
2019-12-04 03:00;2019-12-04 04:00;DK1;271,149994;36,290001
2019-12-04 02:00;2019-12-04 03:00;DK1;265,839996;35,580002
2019-12-04 01:00;2019-12-04 02:00;DK1;263,299988;35,240002
2019-12-04 00:00;2019-12-04 01:00;DK1;261,510010;35,000000
2019-12-03 23:00;2019-12-04 00:00;DK1;261,510010;35,000000
2019-12-03 22:00;2019-12-03 23:00;DK1;276,799988;37,049999
2019-12-03 21:00;2019-12-03 22:00;DK1;293,089996;39,230000
2019-12-03 20:00;2019-12-03 21:00;DK1;303,850006;40,669998
2019-12-03 19:00;2019-12-03 20:00;DK1;308,630005;41,310001
2019-12-03 18:00;2019-12-03 19:00;DK1;317,440002;42,490002
2019-12-03 17:00;2019-12-03 18:00;DK1;362,869995;48,570000
2019-12-03 16:00;2019-12-03 17:00;DK1;417,179993;55,840000
2019-12-03 15:00;2019-12-03 16:00;DK1;367,420013;49,180000
2019-12-03 14:00;2019-12-03 15:00;DK1;367,049988;49,130001
2019-12-03 13:00;2019-12-03 14:00;DK1;367,269989;49,160000
2019-12-03 12:00;2019-12-03 13:00;DK1;367,720001;49,220001
2019-12-03 11:00;2019-12-03 12:00;DK1;412,700012;55,240002
2019-12-03 10:00;2019-12-03 11:00;DK1;443,109985;59,310001
2019-12-03 09:00;2019-12-03 10:00;DK1;451,920013;60,490002
2019-12-03 08:00;2019-12-03 09:00;DK1;530,440002;71,000000
2019-12-03 07:00;2019-12-03 08:00;DK1;571,309998;76,470001
2019-12-03 06:00;2019-12-03 07:00;DK1;502,649994;67,279999
2019-12-03 05:00;2019-12-03 06:00;DK1;411,429993;55,070000
2019-12-03 04:00;2019-12-03 05:00;DK1;319,829987;42,810001
2019-12-03 03:00;2019-12-03 04:00;DK1;295,029999;39,490002
2019-12-03 02:00;2019-12-03 03:00;DK1;287,630005;38,500000
2019-12-03 01:00;2019-12-03 02:00;DK1;295,100006;39,500000
2019-12-03 00:00;2019-12-03 01:00;DK1;296,899994;39,740002
2019-12-02 23:00;2019-12-03 00:00;DK1;300,260010;40,189999
2019-12-02 22:00;2019-12-02 23:00;DK1;303,179993;40,580002
2019-12-02 21:00;2019-12-02 22:00;DK1;335,380005;44,889999
2019-12-02 20:00;2019-12-02 21:00;DK1;368,549988;49,330002
2019-12-02 19:00;2019-12-02 20:00;DK1;406,660004;54,430000
2019-12-02 18:00;2019-12-02 19:00;DK1;414,649994;55,500000
2019-12-02 17:00;2019-12-02 18:00;DK1;412,260010;55,180000
2019-12-02 16:00;2019-12-02 17:00;DK1;427,579987;57,230000
2019-12-02 15:00;2019-12-02 16:00;DK1;402,920013;53,930000
2019-12-02 14:00;2019-12-02 15:00;DK1;395,600006;52,950001
2019-12-02 13:00;2019-12-02 14:00;DK1;366,089996;49,000000
2019-12-02 12:00;2019-12-02 13:00;DK1;320,290009;42,869999
2019-12-02 11:00;2019-12-02 12:00;DK1;313,489990;41,959999
2019-12-02 10:00;2019-12-02 11:00;DK1;325,670013;43,590000
2019-12-02 09:00;2019-12-02 10:00;DK1;342,929993;45,900002
2019-12-02 08:00;2019-12-02 09:00;DK1;404,119995;54,090000
2019-12-02 07:00;2019-12-02 08:00;DK1;407,779999;54,580002
2019-12-02 06:00;2019-12-02 07:00;DK1;395,750000;52,970001
2019-12-02 05:00;2019-12-02 06:00;DK1;334,109985;44,720001
2019-12-02 04:00;2019-12-02 05:00;DK1;271,200012;36,299999
2019-12-02 03:00;2019-12-02 04:00;DK1;264,480011;35,400002
2019-12-02 02:00;2019-12-02 03:00;DK1;257,459991;34,459999
2019-12-02 01:00;2019-12-02 02:00;DK1;264,480011;35,400002
2019-12-02 00:00;2019-12-02 01:00;DK1;275,910004;36,930000
2019-12-01 23:00;2019-12-02 00:00;DK1;269,190002;36,029999
2019-12-01 22:00;2019-12-01 23:00;DK1;282,640015;37,830002
2019-12-01 21:00;2019-12-01 22:00;DK1;298,100006;39,900002
2019-12-01 20:00;2019-12-01 21:00;DK1;314,309998;42,070000
2019-12-01 19:00;2019-12-01 20:00;DK1;325,000000;43,500000
2019-12-01 18:00;2019-12-01 19:00;DK1;374,309998;50,099998
2019-12-01 17:00;2019-12-01 18:00;DK1;391,489990;52,400002
2019-12-01 16:00;2019-12-01 17:00;DK1;376,920013;50,450001
2019-12-01 15:00;2019-12-01 16:00;DK1;357,049988;47,790001
2019-12-01 14:00;2019-12-01 15:00;DK1;336,049988;44,980000
2019-12-01 13:00;2019-12-01 14:00;DK1;333,959991;44,700001
2019-12-01 12:00;2019-12-01 13:00;DK1;341,880005;45,759998
2019-12-01 11:00;2019-12-01 12:00;DK1;359,739990;48,150002
2019-12-01 10:00;2019-12-01 11:00;DK1;358,619995;48,000000
2019-12-01 09:00;2019-12-01 10:00;DK1;334,489990;44,770000
2019-12-01 08:00;2019-12-01 09:00;DK1;314,690002;42,119999
2019-12-01 07:00;2019-12-01 08:00;DK1;289,429993;38,740002
2019-12-01 06:00;2019-12-01 07:00;DK1;276,730011;37,040001
2019-12-01 05:00;2019-12-01 06:00;DK1;269,929993;36,130001
2019-12-01 04:00;2019-12-01 05:00;DK1;268,369995;35,919998
2019-12-01 03:00;2019-12-01 04:00;DK1;267,920013;35,860001
2019-12-01 02:00;2019-12-01 03:00;DK1;268,440002;35,930000
2019-12-01 01:00;2019-12-01 02:00;DK1;270,910004;36,259998
2019-12-01 00:00;2019-12-01 01:00;DK1;276,959991;37,070000
2019-11-30 23:00;2019-12-01 00:00;DK1;288,010010;38,549999
2019-11-30 22:00;2019-11-30 23:00;DK1;299,820007;40,130001
2019-11-30 21:00;2019-11-30 22:00;DK1;313,339996;41,939999
2019-11-30 20:00;2019-11-30 21:00;DK1;316,929993;42,419998
2019-11-30 19:00;2019-11-30 20:00;DK1;353,760010;47,349998
2019-11-30 18:00;2019-11-30 19:00;DK1;373,630005;50,009998
2019-11-30 17:00;2019-11-30 18:00;DK1;396,720001;53,099998
2019-11-30 16:00;2019-11-30 17:00;DK1;395,230011;52,900002
2019-11-30 15:00;2019-11-30 16:00;DK1;364,299988;48,759998
2019-11-30 14:00;2019-11-30 15:00;DK1;321,410004;43,020000
2019-11-30 13:00;2019-11-30 14:00;DK1;307,369995;41,139999
2019-11-30 12:00;2019-11-30 13:00;DK1;304,600006;40,770000
2019-11-30 11:00;2019-11-30 12:00;DK1;310,049988;41,500000
2019-11-30 10:00;2019-11-30 11:00;DK1;319,019989;42,700001
2019-11-30 09:00;2019-11-30 10:00;DK1;328,730011;44,000000
2019-11-30 08:00;2019-11-30 09:00;DK1;338,820007;45,349998
2019-11-30 07:00;2019-11-30 08:00;DK1;315,959991;42,290001
2019-11-30 06:00;2019-11-30 07:00;DK1;291,899994;39,070000
2019-11-30 05:00;2019-11-30 06:00;DK1;273,149994;36,560001
2019-11-30 04:00;2019-11-30 05:00;DK1;269,190002;36,029999
2019-11-30 03:00;2019-11-30 04:00;DK1;264,410004;35,389999
2019-11-30 02:00;2019-11-30 03:00;DK1;264,410004;35,389999
2019-11-30 01:00;2019-11-30 02:00;DK1;268,890015;35,990002
2019-11-30 00:00;2019-11-30 01:00;DK1;268,660004;35,959999
2019-11-29 23:00;2019-11-30 00:00;DK1;271,130005;36,290001
2019-11-29 22:00;2019-11-29 23:00;DK1;293,459991;39,279999
2019-11-29 21:00;2019-11-29 22:00;DK1;315,570007;42,240002
2019-11-29 20:00;2019-11-29 21:00;DK1;309,369995;41,410000
2019-11-29 19:00;2019-11-29 20:00;DK1;315,790009;42,270000
2019-11-29 18:00;2019-11-29 19:00;DK1;367,049988;49,130001
2019-11-29 17:00;2019-11-29 18:00;DK1;403,649994;54,029999
2019-11-29 16:00;2019-11-29 17:00;DK1;394,089996;52,750000
2019-11-29 15:00;2019-11-29 16:00;DK1;328,049988;43,910000
2019-11-29 14:00;2019-11-29 15:00;DK1;355,320007;47,560001
2019-11-29 13:00;2019-11-29 14:00;DK1;317,359985;42,480000
2019-11-29 12:00;2019-11-29 13:00;DK1;315,420013;42,220001
2019-11-29 11:00;2019-11-29 12:00;DK1;311,160004;41,650002
2019-11-29 10:00;2019-11-29 11:00;DK1;315,940002;42,290001
2019-11-29 09:00;2019-11-29 10:00;DK1;316,920013;42,419998
2019-11-29 08:00;2019-11-29 09:00;DK1;318,929993;42,689999
2019-11-29 07:00;2019-11-29 08:00;DK1;342,839996;45,889999
2019-11-29 06:00;2019-11-29 07:00;DK1;336,790009;45,080002
2019-11-29 05:00;2019-11-29 06:00;DK1;297,790009;39,860001
2019-11-29 04:00;2019-11-29 05:00;DK1;205,449997;27,500000
